SourceCountry,OrderNumber,ProdTime,ItemNumber,Description,SerialNumber,QuantityProduced,CustomerName,DestinationCountry,GoodsOwner,TrackingNumber,DataType,FlowDirection,FlowType
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854266568,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854266569,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854266570,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854266571,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854266572,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854266573,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854266574,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854266575,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854266576,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854266577,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268493,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268494,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268495,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268496,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268497,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268492,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268491,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268490,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268489,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268488,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268483,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268484,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268485,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268486,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268487,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268482,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268481,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268480,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268479,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268478,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274878,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274879,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274880,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274881,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274882,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274883,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274884,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274885,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274886,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274887,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274888,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274889,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274890,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274891,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274892,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274893,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274894,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274895,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274896,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854274897,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268557,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268556,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268555,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268554,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268553,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268552,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268551,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268550,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268549,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268548,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268543,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268544,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268545,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268546,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268547,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268542,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268541,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268540,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268539,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268538,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267698,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267699,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267700,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267701,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267702,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267703,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267704,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267705,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267706,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267707,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267708,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267709,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267710,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267711,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267712,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267717,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267716,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267715,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267714,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854267713,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275238,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275239,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275240,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275241,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275242,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275247,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275246,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275245,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275244,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275243,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275248,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275249,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275250,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275251,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275252,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275257,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275256,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275255,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275254,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854275253,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268178,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268179,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268180,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268181,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268182,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268187,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268186,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268185,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268184,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268183,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268188,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268189,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268190,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268191,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268192,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268197,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268196,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268195,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268194,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2362,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268193,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268258,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268259,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268260,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268261,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268262,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268267,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268266,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268265,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268264,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268263,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268268,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268269,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268270,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268271,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268272,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268277,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268276,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268275,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268274,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268273,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273633,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273634,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273635,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273636,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273637,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273632,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273631,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273630,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273629,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273628,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273623,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273624,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273625,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273626,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273627,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273622,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273621,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273620,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273619,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854273618,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268233,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268234,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268235,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268236,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268237,1,Production Order,DK,Flatpay,,Flow,In,Production
DK,FP-2364,,A920Pro-2AW-RE6-20EU-FR#FP,"Terminal A920Pro, FR",1854268232,1,Production Order,DK,Flatpay,,Flow,In,Production
